Date,,0,Region
Oct 2010,Two_storey,311600,Saskatchewan
Oct 2010,Townhouse,258200,Saskatchewan
Oct 2010,Apartment,214600,Saskatchewan
Nov 2010,Composite,257400,Saskatchewan
Nov 2010,Single_family,262200,Saskatchewan
Nov 2010,One_storey,242600,Saskatchewan
Nov 2010,Two_storey,311600,Saskatchewan
Nov 2010,Townhouse,258400,Saskatchewan
Nov 2010,Apartment,215800,Saskatchewan
Dec 2010,Composite,258900,Saskatchewan
Dec 2010,Single_family,263600,Saskatchewan
Dec 2010,One_storey,244400,Saskatchewan
Dec 2010,Two_storey,310100,Saskatchewan
Dec 2010,Townhouse,258400,Saskatchewan
Dec 2010,Apartment,217700,Saskatchewan
Jan 2011,Composite,260100,Saskatchewan
Jan 2011,Single_family,265000,Saskatchewan
Jan 2011,One_storey,244700,Saskatchewan
Jan 2011,Two_storey,316300,Saskatchewan
Jan 2011,Townhouse,259300,Saskatchewan
Jan 2011,Apartment,218200,Saskatchewan
Feb 2011,Composite,261200,Saskatchewan
Feb 2011,Single_family,265800,Saskatchewan
Feb 2011,One_storey,246100,Saskatchewan
Feb 2011,Two_storey,314000,Saskatchewan
Feb 2011,Townhouse,261900,Saskatchewan
Feb 2011,Apartment,221900,Saskatchewan
Mar 2011,Composite,261500,Saskatchewan
Mar 2011,Single_family,266500,Saskatchewan
Mar 2011,One_storey,246700,Saskatchewan
Mar 2011,Two_storey,316100,Saskatchewan
Mar 2011,Townhouse,260000,Saskatchewan
Mar 2011,Apartment,221300,Saskatchewan
Apr 2011,Composite,261800,Saskatchewan
Apr 2011,Single_family,266900,Saskatchewan
Apr 2011,One_storey,247100,Saskatchewan
Apr 2011,Two_storey,314800,Saskatchewan
Apr 2011,Townhouse,258600,Saskatchewan
Apr 2011,Apartment,221300,Saskatchewan
May 2011,Composite,262900,Saskatchewan
May 2011,Single_family,268400,Saskatchewan
May 2011,One_storey,248600,Saskatchewan
May 2011,Two_storey,317200,Saskatchewan
May 2011,Townhouse,256400,Saskatchewan
May 2011,Apartment,220800,Saskatchewan
Jun 2011,Composite,263800,Saskatchewan
Jun 2011,Single_family,269200,Saskatchewan
Jun 2011,One_storey,249200,Saskatchewan
Jun 2011,Two_storey,317900,Saskatchewan
Jun 2011,Townhouse,259300,Saskatchewan
Jun 2011,Apartment,222000,Saskatchewan
Jul 2011,Composite,264900,Saskatchewan
Jul 2011,Single_family,270500,Saskatchewan
Jul 2011,One_storey,251400,Saskatchewan
Jul 2011,Two_storey,317000,Saskatchewan
Jul 2011,Townhouse,259500,Saskatchewan
Jul 2011,Apartment,220100,Saskatchewan
Aug 2011,Composite,264900,Saskatchewan
Aug 2011,Single_family,270500,Saskatchewan
Aug 2011,One_storey,251800,Saskatchewan
Aug 2011,Two_storey,317800,Saskatchewan
Aug 2011,Townhouse,261000,Saskatchewan
Aug 2011,Apartment,218600,Saskatchewan
Sep 2011,Composite,267200,Saskatchewan
Sep 2011,Single_family,273300,Saskatchewan
